wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
3,489,80.910206111,2.1250500629,80.140162194,2.1100346076,76.004557751,84.275766638,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,490,80.905377806,2.1250414523,80.135217915,2.1100258197,75.999630696,84.270805135,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,491,80.900517876,2.1250328559,80.130234524,2.1100170442,75.994664504,84.265804544,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,492,80.895626506,2.1250242777,80.125212251,2.1100082848,75.989659399,84.260765102,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,493,80.890703883,2.1250157216,80.120151325,2.1099995455,75.984615602,84.255687048,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,494,80.885750192,2.1250071914,80.115051977,2.1099908301,75.979533336,84.250570618,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,495,80.880765619,2.124998691,80.109914437,2.1099821425,75.974412823,84.245416051,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,496,80.875750351,2.1249902243,80.104738935,2.1099734868,75.969254287,84.240223584,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,497,80.870704574,2.1249817954,80.099525702,2.1099648667,75.964057948,84.234993455,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,498,80.865628473,2.124973408,80.094274966,2.1099562862,75.95882403,84.229725902,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,499,80.860522235,2.1249650662,80.088986959,2.1099477493,75.953552755,84.224421163,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,500,80.855386046,2.1249567739,80.08366191,2.1099392598,75.948244345,84.219079475,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,501,80.850220091,2.124948535,80.078300049,2.1099308218,75.942899023,84.213701076,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,502,80.845024557,2.1249403535,80.072901607,2.1099224392,75.93751701,84.208286204,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,503,80.83979963,2.1249322334,80.067466814,2.109914116,75.93209853,84.202835098,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,504,80.834545495,2.1249241786,80.061995899,2.109905856,75.926643804,84.197347993,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,505,80.82926234,2.1249161931,80.056489093,2.1098976634,75.921153056,84.19182513,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,506,80.823950349,2.1249082808,80.050946625,2.109889542,75.915626506,84.186266745,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,507,80.818609709,2.1249004458,80.045368727,2.1098814958,75.910064377,84.180673076,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,508,80.813240606,2.124892692,80.039755627,2.1098735288,75.904466893,84.175044361,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,509,80.807843226,2.1248850234,80.034107556,2.109865645,75.898834274,84.169380838,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,510,80.802417755,2.124877444,80.028424745,2.1098578484,75.893166744,84.163682745,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,511,80.796964379,2.1248699577,80.022707422,2.1098501429,75.887464524,84.15795032,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,512,80.791483284,2.1248625685,80.016955819,2.1098425325,75.881727836,84.152183801,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,513,80.785974656,2.1248552804,80.011170165,2.1098350211,75.875956904,84.146383425,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,514,80.780438682,2.1248480974,80.00535069,2.1098276128,75.87015195,84.14054943,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,515,80.774875546,2.1248410234,79.999497625,2.1098203115,75.864313195,84.134682054,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,516,80.769285436,2.1248340624,79.993611199,2.1098131212,75.858440862,84.128781536,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,517,80.763668537,2.1248272184,79.987691642,2.1098060458,75.852535173,84.122848112,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,518,80.758025035,2.1248204953,79.981739186,2.1097990893,75.846596351,84.116882021,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,519,80.752355117,2.124813897,79.975754059,2.1097922557,75.840624618,84.1108835,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,520,80.746658968,2.1248074276,79.969736492,2.1097855488,75.834620196,84.104852788,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,521,80.740936774,2.1248010909,79.963686714,2.1097789726,75.828583308,84.098790121,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,522,80.735188721,2.1247948909,79.957604957,2.1097725311,75.822514175,84.092695739,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,523,80.729414996,2.1247888315,79.95149145,2.1097662282,75.816413021,84.086569878,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,524,80.723615785,2.1247829166,79.945346422,2.1097600678,75.810280068,84.080412776,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,525,80.717791273,2.1247771501,79.939170105,2.1097540538,75.804115538,84.074224672,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,526,80.711941646,2.124771536,79.932962728,2.1097481901,75.797919654,84.068005802,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,527,80.706067091,2.1247660781,79.926724522,2.1097424806,75.791692638,84.061756405,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,528,80.700167794,2.1247607803,79.920455715,2.1097369291,75.785434712,84.055476718,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,529,80.69424394,2.1247556465,79.914156539,2.1097315396,75.7791461,84.049166979,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,530,80.688295716,2.1247506805,79.907827224,2.1097263158,75.772827023,84.042827425,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,531,80.682323308,2.1247458861,79.901467999,2.1097212617,75.766477704,84.036458294,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,532,80.676326901,2.1247412673,79.895079095,2.1097163811,75.760098366,84.030059824,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,533,80.670306682,2.1247368278,79.888660742,2.1097116777,75.753689231,84.023632252,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,534,80.664262837,2.1247325713,79.882213169,2.1097071555,75.747250522,84.017175816,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,535,80.658195552,2.1247285018,79.875736607,2.1097028181,75.740782461,84.010690753,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,536,80.652105012,2.124724623,79.869231286,2.1096986693,75.734285271,84.004177301,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,537,80.645991405,2.1247209386,79.862697436,2.109694713,75.727759176,83.997635697,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,538,80.639854915,2.1247174524,79.856135288,2.1096909528,75.721204397,83.991066178,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,539,80.63369573,2.1247141682,79.84954507,2.1096873926,75.714621157,83.984468983,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,540,80.627514034,2.1247110895,79.842927014,2.1096840359,75.70800968,83.977844347,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,541,80.621310014,2.1247082202,79.836281349,2.1096808865,75.701370188,83.97119251,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,542,80.615083857,2.1247055639,79.829608305,2.1096779481,75.694702903,83.964513707,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,543,80.608835747,2.1247031243,79.822908113,2.1096752244,75.688008049,83.957808176,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,544,80.602565872,2.1247009049,79.816181002,2.1096727189,75.681285849,83.951076155,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,545,80.596274417,2.1246989095,79.809427203,2.1096704353,75.674536526,83.94431788,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,546,80.589961568,2.1246971416,79.802646945,2.1096683772,75.667760302,83.937533589,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,547,80.583627511,2.1246956048,79.79584046,2.1096665482,75.660957401,83.930723518,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,548,80.577272432,2.1246943026,79.789007976,2.1096649518,75.654128046,83.923887905,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,549,80.570896518,2.1246932387,79.782149724,2.1096635916,75.64727246,83.917026987,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,550,80.564499954,2.1246924165,79.775265934,2.1096624712,75.640390866,83.910141001,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,551,80.558082927,2.1246918395,79.768356835,2.1096615939,75.633483487,83.903230184,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,552,80.551645621,2.1246915111,79.76142266,2.1096609633,75.626550548,83.896294772,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,553,80.545188225,2.1246914349,79.754463636,2.1096605828,75.619592269,83.889335002,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,554,80.538710922,2.1246916143,79.747479994,2.1096604558,75.612608877,83.882351112,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,555,80.532213901,2.1246920526,79.740471965,2.1096605858,75.605600593,83.875343337,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,556,80.525697345,2.1246927533,79.733439778,2.1096609762,75.598567641,83.868311915,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,557,80.519161443,2.1246937197,79.726383664,2.1096616302,75.591510244,83.861257083,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,558,80.512606378,2.124694955,79.719303852,2.1096625513,75.584428627,83.854179076,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,559,80.506032339,2.1246964628,79.712200573,2.1096637427,75.577323013,83.847078132,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,560,80.49943951,2.1246982461,79.705074056,2.1096652077,75.570193625,83.839954487,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,561,80.492828078,2.1247003082,79.697924532,2.1096669495,75.563040687,83.832808377,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,562,80.486198228,2.1247026524,79.690752231,2.1096689715,75.555864423,83.825640039,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,563,80.479550148,2.1247052819,79.683557383,2.1096712767,75.548665057,83.818449709,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,564,80.472884022,2.1247081999,79.676340218,2.1096738683,75.541442812,83.811237623,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,565,80.466200037,2.1247114094,79.669100966,2.1096767496,75.534197913,83.804004019,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,566,80.459498378,2.1247149136,79.661839857,2.1096799236,75.526930583,83.79674913,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,567,80.452779233,2.1247187155,79.654557121,2.1096833933,75.519641047,83.789473195,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,568,80.446042786,2.1247228183,79.647252988,2.1096871619,75.512329528,83.782176449,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,569,80.439289225,2.1247272249,79.639927689,2.1096912324,75.504996251,83.774859128,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,570,80.432518734,2.1247319384,79.632581453,2.1096956078,75.497641439,83.767521468,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,571,80.425731501,2.1247369616,79.625214511,2.1097002909,75.490265318,83.760163704,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,572,80.41892771,2.1247422976,79.617827092,2.1097052849,75.482868111,83.752786073,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,573,80.412107549,2.1247479492,79.610419427,2.1097105926,75.475450043,83.745388811,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,574,80.405271203,2.1247539193,79.602991746,2.1097162168,75.468011338,83.737972153,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,575,80.398418858,2.1247602108,79.595544278,2.1097221603,75.460552221,83.730536334,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,576,80.3915507,2.1247668264,79.588077254,2.1097284261,75.453072917,83.723081591,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,577,80.384666915,2.1247737689,79.580590904,2.1097350169,75.445573649,83.715608159,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,578,80.37776769,2.124781041,79.573085458,2.1097419354,75.438054643,83.708116273,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,579,80.370853209,2.1247886455,79.565561146,2.1097491843,75.430516124,83.700606169,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,580,80.363923661,2.1247965851,79.558018198,2.1097567663,75.422958315,83.693078082,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,581,80.356979229,2.1248048623,79.550456845,2.1097646841,75.415381443,83.685532247,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,582,80.350020101,2.1248134797,79.542877315,2.1097729402,75.407785732,83.677968899,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,583,80.343046462,2.12482244,79.535279841,2.1097815372,75.400171407,83.670388274,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,584,80.336058499,2.1248317457,79.52766465,2.1097904778,75.392538693,83.662790607,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,585,80.329056397,2.1248413992,79.520031974,2.1097997642,75.384887816,83.655176132,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,586,80.322040343,2.1248514031,79.512382042,2.1098093992,75.377219,83.647545084,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,587,80.315010522,2.1248617597,79.504715086,2.109819385,75.369532472,83.639897699,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,588,80.307967121,2.1248724714,79.497031333,2.109829724,75.361828455,83.632234211,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,589,80.300910326,2.1248835407,79.489331016,2.1098404187,75.354107177,83.624554855,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,590,80.293840322,2.1248949698,79.481614363,2.1098514713,75.346368861,83.616859866,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,591,80.286757296,2.1249067609,79.473881606,2.1098628842,75.338613735,83.609149477,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,592,80.279661433,2.1249189164,79.466132973,2.1098746595,75.330842023,83.601423924,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,593,80.27255292,2.1249314385,79.458368696,2.1098867996,75.323053951,83.59368344,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,594,80.265431944,2.1249443292,79.450589003,2.1098993064,75.315249746,83.585928261,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,595,80.258298688,2.1249575907,79.442794126,2.1099121823,75.307429632,83.57815862,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,596,80.251153341,2.1249712252,79.434984294,2.1099254293,75.299593837,83.570374752,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,597,80.243996088,2.1249852347,79.427159738,2.1099390494,75.291742585,83.56257689,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,598,80.236827114,2.1249996211,79.419320687,2.1099530447,75.283876104,83.554765269,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
3,599,80.229646607,2.1250143865,79.411467371,2.1099674171,75.275994619,83.546940123,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
